0,2
2,32
0,3
4,47
3,40
24,166
10,91
1,5
25,119
2,14
0,20
3,33
72,239
20,108
6,59
1,23
22,76
1,21
1,8
951,2301
49,95
34,262
1,7
140,384
24,125
1,28
0,6
363,1025
13,122
6,35
0,2
14,79
866,2309
8,75
1,15
18,94
13,63
5,46
1,19
0,4
80,253
212,1810
79,250
1,61
7,124
9,83
37,186
0,2
0,1
0,7
10,52
3,47
0,16
1,25
1,12
41,143
1275,2930
1,32
6,37
1806,3677
17,103
1,35
0,21
36,164
3,61
0,12
1,22
0,7
95,444
2,43
164,537
158,513
50,459
71,196
47,278
4,30
1,80
14,208
189,698
2,38
0,5
8,63
3,62
3,34
0,14
20,162
14,97
13,115
6,45
11,90
3,83
0,24
23,95
0,5
3,31
9,91
1,8
2,13
0,10
0,8
0,53
0,9
6,14
6,51
3,34
2,22
0,15
1,172
4,23
7,48
0,4
0,19
15,119
0,21
12,151
1,88
4,43
0,21
27,199
3,28
0,17
0,8
4,33
8,28
6,37
1,21
571,1320
0,18
33,106
0,6
1,8
0,4
0,17
1,5
29,124
0,19
0,15
2,31
4,43
4,40
1,26
15,39
1,9
0,4
0,12
1,6
57,190
12,68
20,96
4,32
1,19
103,291
296,618
0,3
117,467
35,191
0,10
0,5
13,65
8,102
1,27
89,410
1,23
2,17
124,463
41,115
7,24
32,104
0,4
1,81
0,7
0,2
5,19
124,341
1,14
0,8
34,65
8,41
621,1572
26,95
94,417
9,43
5,114
0,12
3,18
17,42
0,12
39,113
0,10
0,4
0,6
0,3
0,11
2,25
143,614
22,50
1,29
4,27
6,77
0,2
0,6
6,21
0,6
0,6
2,25
161,696
24,132
63,172
48,104
11,73
16,87
10,58
5,40
63,193
18,58
1,4
24,66
0,9
0,3
4,24
1,60
0,32
0,3
0,2
196,547
0,17
0,2
9,60
41,143
40,111
1,36
0,2
9,43
34,155
102,302
0,5
42,96
7,25
12,93
0,21
74,242
2,19
1,12
5,79
5,43
9,35
206,487
25,85
0,4
48,173
18,51
1,39
0,3
66,192
4,12
118,355
47,155
5,15
0,10
385,947
81,202
201,557
4,37
105,317
10,53
10,98
0,2
317,832
0,16
485,1783
1,15
1,15
140,399
8,42
41,157
116,485
1,28
3,36
16,64
0,22
3,38
2,10
107,150
0,3
1,13
2,27
239,1349
0,2
0,6
0,9
4,58
75,212
1575,3695
5,38
0,2
0,5
391,1068
0,2
0,1
26,134
16,36
9,134
112,435
241,696
1,27
0,11
1,82
0,6
7,68
15,46
66,304
1,20
0,19
57,270
2,43
0,12
2,15
3,55
0,9
0,3
1,3
9,42
20,52
0,6
3,19
10,45
3,51
0,3
45,203
250,630
0,3
0,11
84,344
0,6
66,249
8,56
0,6
0,2
6,36
6,39
0,23
68,166
23,266
0,10
1459,4171
5,55
170,612
0,2
20,142
16,59
60,256
2,10
14,146
30,166
1,15
2,12
51,175
33,124
1,6
8,37
0,3
30,109
5,90
0,2
0,7
52,225
94,293
1,9
0,9
1,58
0,2
9,39
7,46
0,7
2,29
33,305
13,58
0,10
0,22
12,50
18,37
1,2
0,4
9,75
85,283
37,172
7,16
17,65
2,41
30,147
3,15
58,332
3,14
0,2
7,124
7,32
173,487
4,40
23,100
0,7
11,48
18,99
29,252
2,11
1,15
22,110
34,92
81,226
17,74
1,15
0,7
0,8
0,24
21,80
68,148
3,12
2,9
0,4
2,47
73,244
0,4
214,514
0,36
93,152
31,55
80,1025
0,13
503,1359
21,382
19,66
593,1763
522,1175
1,8
5,34
197,719
54,182
0,5
0,8
1,31
83,288
14,56
0,2
69,292
20,70
0,5
16,129
0,6
14,43
2,29
33,148
123,415
15,42
7,47
0,9
23,155
1,17
0,3
1,19
0,25
0,22
2,16
0,3
15,50
1,42
127,341
171,616
0,23
3,33
12,37
10,39
3,64
1,34
0,5
3,12
25,125
6,79
13,102
8,107
152,550
1,17
1,25
0,14
64,259
35,161
9,37
284,690
0,4
1,7
0,4
35,108
0,12
364,745
0,3
0,4
14,113
0,4
1,27
0,5
1,9
52,137
0,4
189,621
0,3
6,47
1446,3389
0,5
0,1
27,102
9,47
68,320
0,0
21,95
2,84
11,51
2,50
0,3
10,93
5,49
16,156
1,8
8,55
17,63
62,238
0,9
1,11
0,8
1936,5193
1,22
4,50
1,40
159,385
8,91
0,2
0,3
10,133
9,34
19,38
17,47
1,61
13,75
0,2
18,69
1,16
4,34
5,50
0,12
2,11
109,309
0,1
19,273
0,5
0,5
66,199
1,5
0,22
102,188
2,23
5,51
7,53
251,516
721,2739
23,74
108,267
1,29
0,20
0,7
0,22
2,16
0,6
0,2
0,4
53,313
0,13
10,65
0,19
36,107
0,14
45,208
0,5
2,14
2,8
7,60
0,8
0,9
15,43
0,4
0,2
0,11
1,29
40,222
0,5
0,5
1,35
68,216
0,2
11,36
181,625
16,115
99,337
3,62
6,26
0,4
13,109
14,92
1,21
17,289
0,3
2,24
0,15
8,53
2,6
0,22
39,75
7,57
0,17
0,8
0,13
102,314
1,28
6,44
5,62
1,21
9,87
5,41
0,3
13,72
4,27
0,9
3,25
2,36
4,46
24,128
2,19
6,88
0,42
0,12
38,175
0,6
80,291
0,3
0,29
5,40
5,41
70,249
130,361
1,18
1,15
0,29
0,15
7,27
10,39
2,24
13,64
0,11
104,335
0,5
245,990
468,1369
5,45
1,37
7,53
117,574
3,49
17,124
0,4
7,42
40,146
143,465
2,29
18,67
9,83
2,23
4,47
3,29
2,15
4,36
293,849
83,226
3,25
24,243
1,28
3,13
52,169
0,17
2,17
49,79
2,30
3,27
0,25
0,5
4,61
7,33
13,212
2,35
0,5
1,22
0,25
0,14
271,1351
0,31
540,1661
2,41
0,6
2292,6670
342,784
18,132
33,258
6,44
1,25
1,53
1,19
2,33
5,49
2,21
17,84
4,35
4,20
1,26
0,6
0,3
2,19
18,104
490,1561
1,24
0,13
2,40
5,21
14,34
6,111
7,118
14,33
121,414
0,11
0,6
0,12
34,149
316,804
3,68
9,57
106,251
44,245
12,78
6,28
0,6
295,499
0,9
4,10
30,472
1,104
1,9
8,37
0,11
4,58
0,10
4,33
12,78
11,86
16,52
4,23
2,42
0,16
6,21
1,20
14,76
0,2
3,72
16,132
297,855
206,532
6,22
60,281
1,18
1,15
8,28
208,467
73,365
6,95
7,31
6,19
130,436
83,291
144,454
929,3645
12,54
39,116
0,2
56,105
84,295
11,50
0,2
92,140
4,72
1,18
1,10
0,8
0,10
4,37
0,2
143,442
5,125
0,2
64,149
1,11
36,113
0,13
5,25
3,17
6,51
73,205
0,6
76,173
1199,3638
92,251
0,2
0,2
1,50
425,2475
8,144
18,66
9,40
18,99
0,7
26,274
15,72
2,53
10,36
3,50
0,5
5,57
2,22
1,12
4,6
0,14
271,859
27,208
10,35
0,4
93,382
35,164
16,123
7,21
5,38
204,913
563,1881
17,90
0,3
3,66
3,17
2,16
392,580
0,15
3,30
1,112
0,21
1,14
0,10
0,3
13,175
14,44
45,138
154,537
147,292
0,20
17,77
18,109
0,6
133,574
0,13
2,51
53,125
0,17
2,64
1,38
0,29
3,31
0,14
7,41
6,88
2,15
2,45
0,22
1,14
9,53
6,107
13,60
0,3
0,13
0,25
0,5
85,326
1,59
4,50
0,11
5,25
13,79
389,878
0,2
24,188
3,35
175,674
5,50
10,66
1,6
0,6
0,9
41,117
1,9
3,24
0,2
145,425
0,2
38,350
5,37
112,275
5,33
3,20
41,129
17,150
0,6
11,39
139,800
0,6
0,5
1,32
6,86
5,18
19,92
0,5
243,588
52,96
0,19
91,371
166,474
1,5
7,120
6,52
251,784
5,108
42,150
5,34
10,64
2,35
5,49
0,15
3,52
45,202
0,14
7,80
393,1028
461,992
0,51
0,3
59,145
1379,5791
6,21
140,386
4,19
34,176
109,314
1,18
0,20
225,518
111,249
1,7
10,47
59,190
39,163
1,22
4,79
1,14
11,83
0,32
1,39
971,2812
7,72
0,16
55,152
6,47
189,386
2,20
357,837
20,94
16,76
0,26
0,7
22,76
30,74
0,25
4,95
16,124
1,24
5,56
0,60
11,124
14,92
55,359
63,288
359,1049
14,30
19,61
212,518
73,273
14,33
0,6
0,3
18,123
29,91
8,36
7,13
0,3
51,251
2,21
21,102
15,47
91,308
16,90
81,310
0,7
22,121
0,6
0,5
0,20
0,5
10,100
1,29
12,47
0,2
32,105
0,7
474,1442
4,51
1,8
8,97
7,50
49,160
167,511
5,43
1,14
43,167
39,85
84,318
7,54
1,25
45,185
2,28
0,20
301,888
120,362
1,14
0,15
7,49
19,155
70,253
0,3
0,6
9,46
46,117
56,231
364,1015
0,2
32,187
6,28
30,201
170,604
1,17
10,100
0,17
1,33
214,755
42,142
414,698
1,5
0,8
0,8
0,21
18,54
0,5
7,55
3,22
17,47
4,38
14,46
19,81
0,5
6,29
0,2
0,32
3,49
1,9
0,4
0,5
1,9
0,4
4,87
11,30
44,151
36,200
23,117
0,5
123,492
0,3
0,4
0,6
0,5
23,165
16,72
0,20
134,480
0,2
0,10
0,3
0,3
1,5
127,649
1,20
452,1047
0,2
4,64
30,132
1,18
1,61
1,8
0,23
3,27
1,12
8,84
5,48
0,16
3,24
3,31
1,48
6,45
3,41
0,5
23,79
0,7
2,49
1,24
4,8
0,8
179,519
36,157
0,5
2,5
0,18
51,204
11,59
0,2
3,18
49,173
0,4
1,2
27,89
4,34
30,91
3,36
0,7
103,269
23,105
0,25
105,296
138,684
0,17
121,403
4,53
15,57
88,295
3,19
1,35
59,205
12,33
0,2
0,4
1,22
0,4
8,35
80,350
16,72
0,8
7,40
0,29
0,8
110,359
52,118
3,30
0,3
0,4
0,3
0,42
2,46
0,12
372,1446
0,6
46,126
17,122
0,9
4,23
0,3
1,3
60,231
0,4
1,6
232,541
13,84
23,89
0,3
12,89
0,11
17,51
25,158
19,135
5,29
12,60
18,79
21,41
2,24
3,35
5,27
52,291
0,10
0,15
185,553
224,799
0,8
1201,3782
30,161
0,6
48,272
0,6
4,25
317,961
8,63
25,98
0,4
1,10
5,28
1,12
1,18
2,57
32,323
56,139
3,37
1,8
2,44
6,29
0,10
5,22
0,5
96,149
656,1725
0,11
15,73
67,230
4,63
40,143
22,75
0,27
4,22
1,15
2,52
1,7
0,3
12,48
0,11
25,118
0,37
5,32
50,199
0,4
4,16
0,6
0,3
5,50
0,29
0,27
0,5
0,2
0,3
0,2
0,6
13,39
9,62
51,222
2,24
0,2
1,30
18,62
0,11
52,372
1,45
10,117
10,41
493,1235
0,5
6,44
0,28
362,1783
86,382
54,216
0,3
4,50
2,36
55,138
4,40
2,6
3,16
8,48
1,9
1,47
22,70
5,66
9,87
0,2
11,41
0,6
450,1115
29,78
14,53
0,6
3,5
159,661
1,29
4,10
113,2011
71,441
0,3
0,2
0,5
0,10
35,52
70,178
0,2
0,24
0,1
82,285
0,2
0,7
2,12
1,21
24,87
23,141
0,13
0,11
0,4
3,11
5,13
31,281
4,38
31,112
4,38
1,22
19,37
1,3
0,13
4,65
0,11
72,294
0,32
6,65
0,6
1,24
14,52
0,1
750,1933
0,36
0,3
16,57
6,68
0,5
642,1320
1,4
0,5
13,58
172,494
2,38
156,441
2,33
0,8
1,14
3,31
1,11
0,2
2,35
1021,1970
0,6
1,17
1,25
3,29
11,65
13,104
2,9
14,96
34,289
6,35
1,5
14,83
6,38
336,936
31,191
0,16
0,7
2396,8455
12,51
13,45
398,1129
0,2
10,43
3,71
14,36
34,105
5,33
0,5
3,26
71,164
0,2
5,17
0,6
0,3
3,11
121,444
0,5
14,75
2,33
2,25
221,612
217,599
0,9
29,156
92,437
1,56
1,30
2,30
0,22
1,33
0,6
0,33
0,1
0,21
418,1029
184,434
1,11
6,37
0,3
0,2
9,54
708,1213
0,17
0,14
30,81
22,94
3,33
6,17
0,3
0,6
4,36
1,15
0,5
0,6
0,3
2,18
5,12
5,25
51,207
1,14
4,59
0,2
0,4
0,9
0,4
0,21
204,807
0,17
1,3
0,4
0,2
150,381
0,4
0,5
0,16
14,81
41,143
36,149
4,26
9,80
75,263
0,2
1,32
0,2
0,6
54,277
15,192
0,10
0,4
1,20
0,6
0,14
0,6
0,1
32,523
7,58
0,25
6,66
0,3
12,93
0,27
1,55
1,28
26,98
0,5
1,22
0,3
0,18
0,18
25,85
4,27
66,253
0,2
10,39
0,8
120,295
3,54
0,9
214,515
10,106
4,32
0,12
5,73
0,3
43,448
111,244
0,14
0,6
0,2
1,19
0,11
0,5
18,142
0,6
51,208
1,14
0,19
0,15
1,3
0,27
2,7
13,57
688,2214
3,12
0,6
3,13
28,139
0,2
15,81
0,18
14,142
70,264
1,38
90,297
2,35
34,391
12,58
3,31
3,14
0,15
13,94
6,10
0,5
57,109
0,2
15,77
46,126
0,4
8,44
0,2
1,20
83,409
104,329
0,12
7,25
5,48
0,25
14,58
0,9
3,12
46,434
0,21
3,25
2,12
0,5
4,45
1,51
7,103
8,74
0,6
28,160
22,81
5,20
1,8
1,20
0,8
17,114
7,21
36,182
119,358
0,10
4,19
1,101
23,101
0,3
5,14
143,369
55,241
6,90
18,39
57,164
0,11
1,6
1,8
505,1407
0,2
0,12
0,30
0,33
0,3
0,7
3,33
49,170
1,18
114,359
2,20
2,46
0,3
1,31
4,46
7,31
2,7
57,250
37,186
0,8
15,85
0,2
0,33
1,16
0,22
0,8
0,8
0,32
4,30
6,54
0,37
30,259
30,105
0,5
37,132
5,43
6,60
7,125
0,16
0,6
10,97
7,43
0,27
0,4
1,41
2,12
11,101
14,160
4,31
19,145
40,212
3,26
0,35
1,54
10,36
0,113
137,441
0,8
19,54
10,65
2,15
11,71
7,52
114,482
1,30
6,24
326,923
8,105
0,5
0,3
37,175
0,33
0,32
0,4
5,15
1,31
425,1178
0,4
0,13
0,48
1,17
0,12
4,57
0,4
8,268
4,40
64,179
6,70
20,78
0,19
0,26
1544,3380
2,32
14,84
8,57
6,51
3,42
10,36
74,279
444,1186
30,146
53,153
0,2
29,115
0,38
17,56
21,71
25,229
726,1439
147,619
0,22
1,14
2,68
0,51
1,21
11,42
5,40
0,5
8,78
7,83
12,90
0,8
3,12
54,210
0,14
0,32
1,41
16,36
2,84
0,7
1,33
0,21
0,27
2,8
8,43
10,51
4,66
0,11
82,186
29,112
91,513
238,635
13,103
0,15
1,24
0,27
5,87
0,12
0,2
0,2
0,2
5,50
1,17
15,68
742,1858
2,36
6,33
0,6
44,130
0,4
0,7
4,56
0,5
41,196
22,83
162,483
98,288
3,27
0,14
3,5
3,25
0,4
5,107
1035,2392
2,45
3,37
5,64
4,8
14,77
221,779
0,5
0,3
0,21
18,44
3,19
4,18
37,172
0,5
0,2
0,40
5,30
0,5
41,171
29,107
0,24
10,68
4,42
1,42
12,73
109,277
16,83
461,1998
18,67
0,5
15,163
136,609
1,25
5,50
1,18
0,10
3,28
853,5686
170,586
390,829
24,102
12,53
339,1728
177,2778
0,4
35,135
373,812
12,70
1181,2417
10,58
8,44
67,193
31,164
445,1628
6,51
0,2
221,498
2,7
33,138
0,0
275,1453
33,158
190,814
18,108
2,30
18,74
70,201
2,12
87,242
41,184
30,122
2,24
71,212
44,295
9,51
32,114
39,194
20,73
14,62
0,5
24,94
1,30
1,21
8,19
14,71
0,9
55,153
3,28
3090,10668
10,49
0,3
7,34
0,14
1,16
7,37
0,2
5,51
14,332
33,154
22,82
95,319
21,99
0,13
2,45
0,12
0,21
7,23
3,17
1,27
2,11
3,22
10,70
5,24
51,191
347,1218
22,132
47,241
2,25
46,121
4,38
0,5
5,66
3,12
0,3
4,17
0,4
1,10
1,21
2,26
0,26
5,44
0,36
0,6
4,54
24,155
2,28
5,61
7,30
21,47
10,78
50,130
0,24
280,912
0,6
2,18
23,121
0,11
6,60
1,12
0,19
2,90
142,394
14,77
47,217
12,91
0,33
0,22
4,35
40,135
12,128
3,16
3,37
99,404
3,28
0,4
14,86
4,84
8,71
1,25
11,393
2,36
3,24
1,40
55,116
25,91
3,84
7,53
2,21
8,50
0,16
29,127
1,23
0,18
755,2234
0,2
0,7
0,19
0,14
1,30
207,548
10,98
4,56
0,7
0,12
8,42
5,45
14,62
8,71
12,113
15,89
0,10
24,255
0,4
3,45
2,16
4,29
1312,3581
1,11
6,62
0,34
3,38
124,170
2,26
0,6
3,48
4,82
4,38
19,109
15,148
0,2
1118,3604
154,533
27,56
7,34
2,12
16,73
22,133
13,42
811,2465
3,55
115,451
2,29
17,71
61,180
17,81
54,278
20,66
481,1118
1,4
0,3
6,65
98,314
1,44
8,12
11,76
0,3
116,340
75,194
27,122
82,167
7,30
2,58
5,27
2,43
81,731
1,12
22,75
44,132
0,3
0,10
27,172
4,61
5,23
4,47
125,405
5,60
191,688
41,122
5,26
0,2
35,105
0,4
1,2
2,16
0,7
3,10
4,30
0,8
44,129
0,15
1,7
256,595
58,161
1,11
523,1737
91,357
0,31
0,2
0,18
0,3
0,6
4,26
4,53
16,71
29,75
0,2
4,33
2,13
0,3
5,52
0,2
16,94
24,65
0,3
2,41
0,4
6,43
0,10
25,77
24,87
0,4
275,955
0,7
17,73
125,375
3,15
0,3
8,69
22,27
2,13
3,54
147,409
26,179
10,27
9,85
1,22
4,34
886,3110
0,2
14,62
47,154
1,28
18,78
0,3
1,2
2,41
0,9
0,14
0,43
1,35
0,6
0,30
4,26
39,65
44,130
2,33
3,23
2,29
24,79
3,32
19,86
22,136
15,54
2,14
0,1
29,99
6,39
0,23
0,17
6,37
64,201
10,43
0,1
2,59
0,3
1,74
31,168
24,71
165,392
0,1
0,6
0,13
1,57
74,293
4,27
7,27
3,57
0,8
0,28
2,23
12,37
8,31
27,125
81,223
0,31
5,27
5,36
1,11
10,75
1,29
6,22
0,12
26,125
1,27
1154,2581
33,114
3,18
2,36
2,30
1217,3039
5,40
18,103
3,22
13,88
11,56
16,88
5,41
7,58
42,259
2,60
11,50
0,8
0,5
0,11
44,178
15,67
0,6
2776,8643
6,15
0,3
6,24
0,3
115,355
72,223
19,94
0,4
8,60
2,13
159,386
3,23
99,334
17,69
0,35
0,38
3,49
3,78
6,63
83,311
1,9
2,35
10,78
77,189
7,51
3,22
0,3
0,14
2,13
3,15
0,6
10,97
171,494
3,28
1947,7991
26,101
2,35
5,15
13,37
5,42
9,41
0,2
0,12
28,73
46,112
0,7
28,92
168,726
4,53
101,680
10,150
6,43
132,318
0,20
70,171
34,151
109,327
0,16
2,59
7,35
0,15
0,7
0,11
0,17
5,78
0,21
3,29
0,21
0,5
3,10
47,141
113,460
64,210
12,149
0,28
1,28
0,22
4,20
0,20
0,14
1,25
272,853
17,38
3,35
1,22
263,804
9,56
87,236
239,1069
48,229
49,199
0,24
16,59
7,56
17,64
0,5
0,9
1,26
1,17
66,203
0,2
8,85
2,25
20,81
3,29
9,48
1,7
0,4
7,22
1,13
4,18
0,2
36,124
0,9
72,220
4,26
1704,4735
457,1327
9,33
17,51
1,19
25,62
0,14
110,286
0,4
0,4
44,89
52,343
0,5
31,112
1,9
4,43
1,29
4,53
8,70
5,31
10,53
42,151
75,300
11,36
506,1299
12,42
0,36
28,96
6,20
59,271
0,3
32,112
0,2
1211,2175
5,27
0,2
1097,2867
269,779
0,19
0,2
17,135
24,60
0,14
8,73
0,9
39,126
0,10
2,44
56,150
6,65
15,178
43,167
9,52
2,12
5,28
0,2
6,40
49,161
6,73
1,31
0,33
2,41
0,28
0,50
23,172
9,36
5,23
2,14
149,572
15,317
0,24
135,370
176,525
0,10
0,15
0,31
2,25
1,13
1,7
3,47
0,10
0,16
1,45
14,83
0,2
7,42
3,22
6,83
3,23
0,2
13,96
0,18
16,49
3,41
0,3
0,29
0,2
2,44
2,21
1,3
0,6
4,46
301,452
1,40
10,30
6,54
9,93
0,4
2,12
509,727
243,853
22,70
0,11
0,18
1,37
77,267
34,145
17,76
19,67
0,10
34,116
3,25
5,44
0,33
3,62
0,5
9,95
0,11
3,52
28,201
0,25
61,270
0,2
0,9
3,21
0,19
20,172
3,44
5,77
10,91
6,43
2,45
2,23
4,71
1,18
1,27
4,96
5,65
0,6
9,94
309,516
1,33
12,75
2,60
1959,5348
2,23
14,66
96,369
61,185
62,256
2,29
5,46
3,43
5,56
7,104
5,54
10,76
18,132
7,63
2,42
5,29
0,27
7,46
23,133
0,12
3,34
1,22
70,332
10,109
0,2
1,21
0,2
3179,7067
0,20
0,24
0,18
0,19
19,83
0,10
1,5
12,93
4,25
79,278
710,2511
120,647
1,33
1,16
1,4
4,91
2,29
86,253
3,33
2,21
19,98
6,62
10,75
6,56
1,10
1931,12525
570,1446
1,15
0,24
0,22
145,441
106,196
55,227
3,49
2,20
1,32
3,36
308,720
31,74
717,1530
3,61
0,7
6,37
1,22
21,54
2,22
16,29
31,81
55,144
1,45
4,24
181,628
0,25
1,13
0,2
1,47
56,166
2,52
6,31
4,49
9,52
13,144
0,39
0,14
24,108
2,42
114,415
51,176
70,273
0,5
9,57
0,7
21,109
6,35
3,54
3,53
4,30
12,92
0,7
0,77
88,409
117,358
0,27
0,16
27,64
12,63
4,23
244,619
5,71
10,141
8,66
44,211
13,232
98,251
9,72
13,92
4,67
2,20
10,77
19,846
1,36
2,165
5,36
239,472
123,632
0,6
1,21
27,81
8,36
22,89
104,589
58,170
11,44
28,141
62,212
2,8
44,164
4,38
0,14
7,26
45,510
115,539
2345,5496
22,103
1,38
30,846
0,22
2,23
15,47
71,311
140,509
3,232
10,96
4,15
4,87
2,26
60,134
14,64
4,66
1,53
0,3
10,71
19,64
6,37
255,765
0,5
4,19
784,2169
0,20
1,47
0,6
0,28
1,32
1,18
1,18
0,9
8,69
5,9
28,122
109,327
2,24
73,205
10,29
27,109
23,125
1,8
43,128
2,10
7,104
12,62
0,14
19,67
4,36
6,138
12,137
0,2
55,212
52,299
10,42
533,857
8,51
0,20
2,5
62,152
20,70
19,46
13,93
13,77
20,57
1,16
2,25
1,40
42,177
4,20
282,2242
207,551
0,9
0,7
17,37
7,36
32,127
2637,5257
298,659
0,3
0,1
16,52
2,26
0,41
0,21
7,41
10,57
12,142
19,221
3,83
4,63
1,28
4,34
8,60
138,575
49,317
2,11
0,19
1,17
13,55
86,286
3,9
46,122
26,197
7,51
2,21
0,15
0,9
292,717
6,32
324,865
0,4
2,26
0,6
0,6
1,23
2,14
6,48
3,38
0,39
7,53
10,65
0,10
227,572
4,52
2,28
0,42
7,39
58,284
7,93
0,13
95,172
14,62
0,18
6,39
0,11
25,64
156,373
7,25
28,139
3,49
1,37
14,149
31,96
900,2649
9,50
40,183
0,3
1,35
26,107
0,3
0,5
36,52
2,8
0,11
1,25
13,65
0,16
0,13
2,32
3,49
5,29
10,48
15,53
16,104
6,86
4,42
4,39
0,6
0,6
3,34
13,77
0,7
17,100
13,106
3,199
203,501
1,48
64,226
2,40
2,34
1,21
33,100
0,18
0,7
2,22
2,40
0,8
0,2
38,97
4,39
11,52
0,6
2,23
5,31
73,255
0,3
525,1430
0,27
0,7
6,50
0,6
4,34
471,1121
0,2
16,83
1,24
0,30
2,59
8,156
2,30
5,8
0,2
2,20
5,22
12,44
3,36
0,9
0,29
4,66
2,90
0,5
0,15
11,145
0,2
6,69
8,111
2,28
242,799
0,27
1,43
3,35
538,1099
0,2
3,26
78,197
15,62
9,58
5,36
11,92
33,77
1,21
22,116
41,190
3,46
425,1405
1,32
18,54
0,8
0,2
0,4
34,133
20,94
0,22
29,240
8,37
37,168
1,8
26,90
2,26
0,3
1,11
0,4
3,9
0,14
10,62
19,96
7,55
0,4
0,1
6,60
1,21
3,36
0,4
0,1
159,552
152,438
0,7
0,12
1,9
15,45
36,159
19,119
15,67
55,170
0,30
14,80
175,494
2,23
7,66
4,17
0,3
0,2
71,143
24,163
1,15
5,61
13,88
1,138
0,3
68,152
14,83
9,96
3,56
104,275
1,70
86,246
2,17
1,4
53,176
12,109
3,27
16,40
0,4
1,26
0,4
4,21
507,1145
51,157
2,32
1,13
90,310
5,24
2,115
4,27
0,2
0,6
1,33
188,663
3,23
73,261
4,35
359,908
0,8
3,68
81,302
1084,3779
31,145
55,242
4,29
6,38
0,21
24,105
0,5
35,137
1,22
33,148
1,7
7,48
0,8
6,38
0,2
10,62
18,75
2,27
6,40
1,18
0,3
1,12
39,120
6,40
0,12
189,719
66,214
728,1494
30,172
4,57
0,22
6,43
1,31
64,195
8,47
0,2
16,69
0,3
351,1023
7,25
0,29
0,13
0,11
68,211
16,86
